TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いちいクリニック内科・皮膚科,いとうクリニック,おおはしアイクリニック,ぶんかばしファミリークリニック,今市病院,医療法人 博友会 日光腎クリニック,吉原医院,学校法人獨協学園 獨協医科大学日光医療センター,小沢医院,小泉内科クリニック,小西医院,山﨑内科医院,岡医院,岡村整形外科,川上病院,新沢外科,日光市民病院,日光市立小来川診療所,日光野口病院,木村内科医院,本町内科クリニック,栃木県県西保健所今市支所,森島こどもクリニック,森病院,沼尾医院,熊谷医院,石塚クリニック,荒井腎クリニック,藤原医院,見龍堂クリニックかわせみ,見龍堂医療福祉総合クリニック,阿久津医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
09206092000,日光市,轟,日光市,轟,日光市轟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.73734556119382,36.755094012313634,14.324385048229525,0.0,日光市轟,日光市轟,code_in_car30
09205036003,鹿沼市,坂田山三丁目,鹿沼市,坂田山三丁目,鹿沼市坂田山三丁目,栃木県,鹿沼市,坂田山,三丁目,鹿沼市坂田山三丁目,9205.0,36003.0,4.0,555.0,9.0,17.0,24.0,22.0,10.0,13.0,26.0,27.0,40.0,36.0,23.0,31.0,55.0,67.0,71.0,26.0,25.0,24.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,7.0,3.0,3.0,3.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.73822453109997,36.574231122825246,14.32591614393051,1430.0,鹿沼市坂田山三丁目,鹿沼市坂田山三丁目,code_in_car30
09205036004,鹿沼市,坂田山四丁目,鹿沼市,坂田山四丁目,鹿沼市坂田山四丁目,栃木県,鹿沼市,坂田山,四丁目,鹿沼市坂田山四丁目,9205.0,36004.0,4.0,392.0,11.0,16.0,19.0,14.0,15.0,18.0,22.0,15.0,18.0,36.0,33.0,26.0,31.0,28.0,41.0,19.0,17.0,7.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7402019233941,36.57576835544637,14.334737793101484,102.0,鹿沼市坂田山四丁目,鹿沼市坂田山四丁目,code_in_car30
09206100000,日光市,栗原,日光市,栗原,日光市栗原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.70661601092655,36.77470602765834,14.34705215845779,0.0,日光市栗原,日光市栗原,code_in_car30
09206106000,日光市,針貝,日光市,針貝,日光市針貝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75546650291218,36.74194513549254,14.602702104185676,0.0,日光市針貝,日光市針貝,code_in_car30
09205049000,鹿沼市,下日向,鹿沼市,下日向,鹿沼市下日向,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.71852107621712,36.55675213701287,14.66255423410805,57.0,鹿沼市下日向,鹿沼市下日向,code_in_car30
09205001002,鹿沼市,御成橋町二丁目,鹿沼市,御成橋町二丁目,鹿沼市御成橋町二丁目,栃木県,鹿沼市,御成橋町,二丁目,鹿沼市御成橋町二丁目,9205.0,1002.0,4.0,1101.0,47.0,47.0,45.0,46.0,65.0,55.0,58.0,66.0,85.0,91.0,57.0,78.0,70.0,73.0,86.0,53.0,38.0,22.0,12.0,4.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,6.0,8.0,6.0,5.0,3.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,1382.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,139.75175514995826,36.581013947062715,14.72740737886932,1517.0,鹿沼市御成橋町二丁目,鹿沼市御成橋町二丁目,code_in_car30
09205005000,鹿沼市,千手町,鹿沼市,千手町,鹿沼市千手町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,1140.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,139.74376965384977,36.57336453419267,14.749901080955526,1670.0,鹿沼市千手町,鹿沼市千手町,code_in_car30
09206091000,日光市,町谷,日光市,町谷,日光市町谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7519452791211,36.75003674604035,14.90924657138121,0.0,日光市町谷,日光市町谷,code_in_car30
09205001001,鹿沼市,御成橋町一丁目,鹿沼市,御成橋町一丁目,鹿沼市御成橋町一丁目,栃木県,鹿沼市,御成橋町,一丁目,鹿沼市御成橋町一丁目,9205.0,1001.0,4.0,511.0,24.0,16.0,19.0,23.0,18.0,23.0,29.0,30.0,43.0,30.0,32.0,27.0,31.0,42.0,32.0,29.0,27.0,21.0,12.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,293.0,0.0,139.7494061071233,36.5755720367328,14.957118963631867,1194.0,鹿沼市御成橋町一丁目,鹿沼市御成橋町一丁目,code_in_car30
09205002000,鹿沼市,泉町,鹿沼市,泉町,鹿沼市泉町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.74797337858877,36.57398042967072,14.979332267086326,1243.0,鹿沼市泉町,鹿沼市泉町,code_in_car30
09205004000,鹿沼市,戸張町,鹿沼市,戸張町,鹿沼市戸張町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.74808837307037,36.57120488482484,15.195551975889147,95.0,鹿沼市戸張町,鹿沼市戸張町,code_in_car30
09201180000,宇都宮市,上小池町,宇都宮市,上小池町,宇都宮市上小池町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.79183746045183,36.68565155784678,15.208838168561801,0.0,宇都宮市上小池町,宇都宮市上小池町,code_in_car30
09205006000,鹿沼市,上材木町,鹿沼市,上材木町,鹿沼市上材木町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.74628581396559,36.569162775832154,15.234960882050498,1826.0,鹿沼市上材木町,鹿沼市上材木町,code_in_car30
09205010000,鹿沼市,今宮町,鹿沼市,今宮町,鹿沼市今宮町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7440277628643,36.56653104769456,15.297139641600447,0.0,鹿沼市今宮町,鹿沼市今宮町,code_in_car30
09206079005,日光市,瀬尾,日光市,瀬尾,日光市瀬尾,栃木県,日光市,瀬尾,,日光市瀬尾,9206.0,79005.0,4.0,44.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,6.0,2.0,6.0,2.0,1.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,139.6139924284226,36.802064915588836,15.346145315068105,611.0,日光市瀬尾,日光市瀬尾,code_in_car30
09205007000,鹿沼市,天神町,鹿沼市,天神町,鹿沼市天神町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7475325171794,36.56746069210289,15.446627244195726,0.0,鹿沼市天神町,鹿沼市天神町,code_in_car30
09205003000,鹿沼市,睦町,鹿沼市,睦町,鹿沼市睦町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7529733635904,36.5717292210211,15.478831093541817,1204.0,鹿沼市睦町,鹿沼市睦町,code_in_car30
09205020000,鹿沼市,文化橋町,鹿沼市,文化橋町,鹿沼市文化橋町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,386.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75119507192645,36.56952757645845,15.525786870238202,487.0,鹿沼市文化橋町,鹿沼市文化橋町,code_in_car30
09205008000,鹿沼市,久保町,鹿沼市,久保町,鹿沼市久保町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.74668074363493,36.56564166074719,15.534400905125116,73.0,鹿沼市久保町,鹿沼市久保町,code_in_car30
09206127000,日光市,柄倉,日光市,柄倉,日光市柄倉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0,0.0,0.0,71.0,50.0,42.0,109.0,0.0,98.0,0.0,0.0,0.0,113.0,0.0,42.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,198.0,139.69433832943707,36.79219890903813,15.567682449695075,1059.0,日光市柄倉,日光市柄倉,code_in_car30
09206097000,日光市,小百,日光市,小百,日光市小百,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.64814695348886,36.80343397969003,15.631803686292713,0.0,日光市小百,日光市小百,code_in_car30
09205022000,鹿沼市,上田町,鹿沼市,上田町,鹿沼市上田町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7502488092156,36.56731214224364,15.632816358345176,308.0,鹿沼市上田町,鹿沼市上田町,code_in_car30
09205009001,鹿沼市,銀座一丁目,鹿沼市,銀座一丁目,鹿沼市銀座一丁目,栃木県,鹿沼市,銀座,一丁目,鹿沼市銀座一丁目,9205.0,9001.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7484435764006,36.565803759179204,15.63360101673061,0.0,鹿沼市銀座一丁目,鹿沼市銀座一丁目,code_in_car30
09205042000,鹿沼市,下武子町,鹿沼市,下武子町,鹿沼市下武子町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,0.0,0.0,450.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,139.75936979306638,36.57469932462439,15.698114604339281,840.0,鹿沼市下武子町,鹿沼市下武子町,code_in_car30
09201191000,宇都宮市,福岡町,宇都宮市,福岡町,宇都宮市福岡町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.78743522294468,36.61296743022044,15.708013639181148,179.0,宇都宮市福岡町,宇都宮市福岡町,code_in_car30
09205048000,鹿沼市,酒野谷,鹿沼市,酒野谷,鹿沼市酒野谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7211926542297,36.5405056435584,16.296252072315422,186.0,鹿沼市酒野谷,鹿沼市酒野谷,code_in_car30
09201179000,宇都宮市,石那田町,宇都宮市,石那田町,宇都宮市石那田町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.0,0.0,65.0,40.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.80641022751718,36.6656261167264,16.324146054772296,273.0,宇都宮市石那田町,宇都宮市石那田町,code_in_car30
09206128000,日光市,高徳,日光市,高徳,日光市高徳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.0,0.0,0.0,257.0,60.0,64.0,1599.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,382.0,0.0,0.0,387.0,0.0,0.0,0.0,113.0,193.0,44.0,597.0,0.0,0.0,0.0,240.0,107.0,139.72086633018932,36.788666488406705,16.334545808628967,4334.0,日光市高徳,日光市高徳,code_in_car30
09206056000,日光市,中宮祠,日光市,中宮祠,日光市中宮祠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,139.48435360238568,36.767156947475335,16.867738840845973,500.0,日光市中宮祠,日光市中宮祠,code_in_car30
09201177000,宇都宮市,徳次郎町,宇都宮市,徳次郎町,宇都宮市徳次郎町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,47.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,139.85025435832955,36.631611406182074,20.561573423470332,320.0,宇都宮市徳次郎町,宇都宮市徳次郎町,code_in_car30
