医療機関名,保険区分,都道府県名,市区町村名,所在地,緯度,経度,distance_km,病床数計,診療科目
愛の泉診療所,医科,東京都,東村山市,東村山市秋津町三丁目１２番地３，１階,35.77555,139.47797,7.486368445662302,0,内 脳内 呼内
医療法人社団　藤和東光会　下井草診療所,医科,東京都,杉並区,杉並区下井草三丁目４０番１２号,35.724,139.62164,7.505376898131968,0,内 循 外 リハ
佐藤神経内科診療所,医科,東京都,練馬区,練馬区富士見台二丁目３１番２３号　セピアメゾン１階,35.73737,139.62199,7.556272345485247,0,神経内科（脳神経内科） 内
医療法人社団　慈敬会　府中医王病院,医科,東京都,府中市,府中市晴見町一丁目２０番地,35.68158,139.47874,7.62381107677057,98,内 整外 呼内 糖尿病内科 脳内 消化器内科 消化器外科 循環器内科
医療法人社団　新愛会　東府中病院,医科,東京都,府中市,府中市若松町二丁目７番地２０,35.67125,139.49478,7.625167506886763,40,産 内 婦 小
社会福祉法人　康和会　久我山病院,医科,東京都,世田谷区,世田谷区北烏山二丁目１４番２０号,35.68134,139.59869,7.631713331921626,199,内 呼内 外 整外 脳外 ひ 産婦 小 眼 耳い 皮 リハ 放 麻 循環器内科 消化器内科 消化器外科 乳腺科
医療法人財団　アドベンチスト会　東京衛生アドベンチスト病院附属教会通りクリニック,医科,東京都,杉並区,杉並区天沼三丁目１７番３号,35.70785,139.61925,7.660976170639564,0,内 小 外 整外 泌尿器科 女性泌尿器科 婦 眼 緩和ケア内科 皮
医療法人財団　アドベンチスト会　東京衛生アドベンチスト病院,医科,東京都,杉並区,杉並区天沼三丁目１７番３号,35.70785,139.61925,7.660976170639564,186,内 外 整外 産婦 小 泌尿器科 女性泌尿器科 リハ 麻 緩和ケア内科
東京衛生アドベンチスト病院附属ウェルファームクリニック,医科,東京都,杉並区,杉並区天沼三丁目１９番１４号　１階,35.71026,139.62038,7.6776709194079,0,内 緩和ケア内科
社会医療法人社団　健友会　桃井診療所,医科,東京都,杉並区,杉並区荻窪五丁目１３番２号,35.70279,139.61714,7.68260349708936,0,内
医療法人社団　東光会　東所沢病院,医科,埼玉県,所沢市,所沢市大字城４３５－１,35.79874,139.52972,7.712759563929298,251,内 リハ 精
医療法人財団　アドベンチスト会　東京衛生アドベンチスト病院附属めぐみクリニック,医科,東京都,杉並区,杉並区天沼三丁目５番２号　３階、地下１階,35.70588,139.61929,7.736934646516913,0,婦人科（不妊治療・生殖医療）
医療法人社団　秀栄会　所沢第一病院,医科,埼玉県,所沢市,所沢市下安松１５５９－１,35.79201,139.49936,7.78213018208204,199,整外 内 外 皮 婦 精 乳腺外科 リハ 形外 麻 循内
愛和診療所,医科,東京都,府中市,府中市栄町三丁目１２番地１　メディカルビル・グレイス１階,35.68825,139.46928,7.791970770757741,0,内 小 疼痛緩和内科 漢方内科 精
社会医療法人社団　健友会　天沼診療所,医科,東京都,杉並区,杉並区天沼三丁目２７番７号,35.70656,139.62024,7.792143084445963,0,内 糖尿病内科 循環器内科 神内 呼内
社会福祉法人　村山苑　ハトホーム診療所,医科,東京都,東村山市,東村山市富士見町二丁目７番地５,35.74006,139.45316,7.814102448969237,0,内 精
医療法人社団　大坪会　北多摩病院,医科,東京都,調布市,調布市調布ヶ丘四丁目１番地１,35.65957,139.54372,7.818529091721919,269,内 外 小 ひ 脳外 整外 婦 耳い リハ 形外 美外 循環器内科 内視鏡内科 腎臓内科
府中市医師会診療所,医科,東京都,府中市,府中市府中町二丁目２５番地１６,35.67585,139.48274,7.846766773160692,0,内 小
地方独立行政法人　東京都立病院機構　東京都立がん検診センター,医科,東京都,府中市,府中市武蔵台二丁目９番地の２,35.69281,139.46353,7.941939202620176,0,消化器内科 呼内 内視鏡内科 乳腺腫瘍外科 診療放射線科 婦 病理
杉並区休日等夜間急病診療所,医科,東京都,杉並区,杉並区荻窪五丁目２０番１号,35.70199,139.62025,7.975905162149197,0,内 小 外 耳い
医療法人社団　山斗会　山中病院,医科,東京都,杉並区,杉並区南荻窪一丁目５番１５号,35.69474,139.61728,8.085694369970588,47,内 外 整外 消化器内科 消化器外科 循環器内科 肛門外科 リハ 救急科
緑ヶ丘井上内科診療所,医科,東京都,調布市,調布市緑ヶ丘二丁目２番地１,35.66761,139.58542,8.093017104833962,0,内
医療法人社団　根岸病院,医科,東京都,府中市,府中市武蔵台二丁目１２番地２,35.69373,139.46065,8.114509858022709,426,精 心内
地方独立行政法人　東京都立病院機構　東京都立小児総合医療センター,医科,東京都,府中市,府中市武蔵台二丁目８番地の２９,35.69251,139.46146,8.11942349071167,561,小 神内 整外 形外 脳外 心外 皮 ひ 眼 耳い リハ 放 麻 矯歯 小歯 呼外 アレ 小外 内分泌・代謝内科 血液腫瘍内科 血液腫瘍外科 心内 循環器内科 腎臓内科 感染症内科 臓器移植外科 新生児内科 透析内科 呼内 消化器内科 臨床検査科 児童・思春期精神科 救急科 病理
地方独立行政法人　東京都立病院機構　東京都立多摩総合医療センター,医科,東京都,府中市,府中市武蔵台二丁目８番地の２９,35.69251,139.46146,8.11942349071167,789,内 内分泌代謝内科 腎臓内科 緩和ケア内科 脳内 呼内 精 外 心外 整外 脳外 形外 皮 ひ 産婦 眼 耳い 放 病理 リハ リウ 麻 歯 歯外 消化器内科 消化器外科 呼外 循環器内科 血管外科 乳腺外科 頭頸部外科 救急科 血液内科 小児科（新生児）
府中診療所,医科,東京都,府中市,府中市府中町一丁目１３番地３,35.67399,139.48003,8.16287449966212,0,内 消 循 整外
社会福祉法人　白十字会　東京白十字病院,医科,東京都,東村山市,東村山市諏訪町二丁目２６番地１,35.77185,139.46425,8.19474169686248,125,内 整外 リウ 外 脳外 ひ 婦 呼内 リハ 皮
東村山診療所,医科,東京都,東村山市,東村山市諏訪町三丁目４番地６１,35.76905,139.46196,8.19524548044093,19,内 外
地方独立行政法人　東京都立病院機構　東京都立神経病院,医科,東京都,府中市,府中市武蔵台二丁目６番地の１,35.69067,139.46094,8.26566861536093,304,脳内 耳い リハ 麻 歯 神経眼科 神経放射線科 脳外 神経小児科 神経精神科
昭和大学附属烏山病院,医科,東京都,世田谷区,世田谷区北烏山六丁目１１番１１号,35.67175,139.597,8.32114705749524,340,精 歯 内 歯外
医療法人社団　和風会　所沢中央病院健診クリニック,医科,埼玉県,所沢市,所沢市久米５５１番地の３　東亜東口ビルディング３階,35.78417,139.47539,8.326442723339271,0,内 婦
公益財団法人　結核予防会　新山手病院,医科,東京都,東村山市,東村山市諏訪町三丁目６番地１,35.771,139.46123,8.367792966559453,180,内 外 呼内 心外 整外 リハ 放 ひ 麻 神内 心内 脳外 リウ 皮 歯外 呼外 消化器内科 消化器外科 循環器内科 肛門外科 乳腺外科 糖尿病・代謝内科 糖尿病・内分泌内科
医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　府中こころ診療所,医科,東京都,府中市,府中市宮西町一丁目１番地３　三和ビル２・３・４階,35.67234,139.47861,8.385707356876438,0,心内 精
社会福祉法人　浴風会　浴風会病院,医科,東京都,杉並区,杉並区高井戸西一丁目１２番１号,35.68069,139.60971,8.413011870596467,199,内 整外 リハ 皮 眼 耳い 歯 精 神内 ひ 代謝内科 呼内 循環器内科
医療法人社団　和風会　所沢中央病院,医科,埼玉県,所沢市,所沢市くすのき台三丁目１８番地の１,35.78646,139.47672,8.432983436465367,160,内 呼外 外 整外 脳外 眼 リハ 放 麻 形外 乳外 ひ 循内 消外 救急 呼内
府中脳神経外科診療所,医科,東京都,府中市,府中市宮西町一丁目１４番１６号,35.67245,139.47739,8.448290448842796,0,脳外 リハ
医療法人　寿鶴会　菅野病院,医科,埼玉県,和光市,和光市本町２８－３,35.78564,139.60271,8.476532279373703,377,内 心内 整外 精 神 ひ リハ 放 歯
医療法人　向英会　髙田整形外科病院,医科,埼玉県,新座市,新座市野火止６－５－２０,35.8034,139.56389,8.49448243129188,40,整外 形外 リハ 内 他
調布診療所,医科,東京都,調布市,調布市布田一丁目２４番地３,35.65342,139.54631,8.516791925761282,0,内 整外 リハ
世田谷区医師会付属烏山診療所,医科,東京都,世田谷区,世田谷区南烏山六丁目２２番１４号,35.66982,139.59808,8.549378491380406,0,内 小
旭町診療所,医科,東京都,練馬区,練馬区旭町一丁目２９番１３号,35.76527,139.62299,8.56204937899677,0,内 整外 皮 ひ リハ
医療法人社団　はちす診療所,医科,埼玉県,所沢市,所沢市くすのき台二丁目１番地の５,35.78849,139.47704,8.584200653495776,0,内 小 アレ
いしばし整形外科給田診療所,医科,東京都,世田谷区,世田谷区給田三丁目２番１８号,35.66737,139.59506,8.59963737089736,0,整外 形外 リハ
医療法人社団　共済会　共済会櫻井病院,医科,東京都,府中市,府中市是政二丁目３６番地,35.65937,139.49825,8.642291211622087,112,内 小 外 整外 精
医療法人社団　東山会　調布東山病院,医科,東京都,調布市,調布市小島町二丁目３２番地１７,35.65191,139.54213,8.66287050006792,83,内 神内 外 整外 リウ 皮 ひ リハ 麻 放 呼内 消化器内科 消化器外科 循環器内科 糖尿病・内分泌内科 腎臓内科（人工透析） 大腸・肛門外科
美穂診療所,医科,東京都,中野区,中野区鷺宮五丁目３番１４号,35.72666,139.6348,8.672599013170052,0,内 小 消化器内科
医療法人社団　三成会　河北前田病院,医科,東京都,杉並区,杉並区本天沼一丁目２番１号,35.71254,139.63318,8.732974136299942,111,内 リハ
医療法人社団　桐光会　調布病院,医科,東京都,調布市,調布市下石原三丁目４５番地１,35.65104,139.53267,8.771875391553863,150,内 外 整外 脳外 産婦 ひ リハ 麻 乳腺外科 小
国立さくら病院,医科,東京都,国立市,国立市東一丁目１９番地１０,35.69653,139.45042,8.793843322576619,44,内 ひ 眼 整外 形外 小 皮 循環器内科 消化器内科 人工透析内科
医療法人社団　飯野病院,医科,東京都,調布市,調布市布田四丁目３番地２,35.65081,139.54471,8.79617154567113,61,内 小 産 婦 乳腺外科
独立行政法人　国立病院機構　埼玉病院,医科,埼玉県,和光市,和光市諏訪２－１,35.776,139.6185,8.840342901830708,550,内 呼内 内視鏡内、乳外、内視鏡外、緩ケ内、総合、腫瘍内 外 心外 小外 整外 脳外 形外 精 小 皮 ひ 産婦 眼 耳い リハ 放 麻 病理 歯外 循環器内科 消内、消外 脳内 呼外 救急 血液・膠原病内科 腎臓内科
南台病院,医科,東京都,小平市,小平市小川町一丁目４８５番地,35.72846,139.44067,8.859069403080932,122,内 精 歯 循環器内科 消化器内科 リハ 皮 リウ
医療法人社団　藤和東光会　藤村病院,医科,東京都,杉並区,杉並区阿佐谷北四丁目２１番２０号,35.71256,139.63478,8.873472074414943,25,内 外 整外 皮 リハ 放 循環器内科 消化器内科
医療法人社団　青山会　青木病院,医科,東京都,調布市,調布市上石原三丁目３３番地１７,35.65066,139.52448,8.891199023931946,320,内 精 心内
医療法人社団　青山会　青木病院附属青明クリニック,医科,東京都,調布市,調布市上石原三丁目３３番地１７　青明寮５０７号室,35.65066,139.52448,8.891199023931946,0,内 精 心内
医療法人社団　喜平会　府中病院,医科,東京都,府中市,府中市美好町一丁目２２番地,35.67279,139.46968,8.893751745276042,60,整外 外 内 リハ 麻
医療法人社団　交鐘会　あおぞら在宅診療所立川,医科,東京都,国立市,国立市東一丁目４番２８号　篠崎ビル４０２号室,35.69858,139.44786,8.912844362277916,0,内
医療法人　和光内科外科　和光内科外科診療所,医科,埼玉県,和光市,和光市本町１４－４０,35.78521,139.61034,8.926078795722017,0,内 小 外 皮 リハ
診療所杉並健診プラザ,医科,東京都,杉並区,杉並区高井戸東二丁目３番１４号,35.67792,139.61455,8.945637062434827,0,内 婦 乳腺外科
休日夜間急患診療所,医科,東京都,調布市,調布市小島町三丁目６８番地１０,35.64894,139.54091,8.989918172017443,0,内 小 外
国分寺ひかり診療所,医科,東京都,国分寺市,国分寺市光町三丁目１３番地３４　,35.70762,139.44281,9.009046020437893,0,内 ひ
医療法人　泰一会　和光リハビリテーション病院,医科,埼玉県,和光市,和光市中央２丁目６番７５号,35.78006,139.61726,9.022045279784722,60,リハ 内 整外 放 脳外
医療法人　山柳会　塩味病院,医科,埼玉県,朝霞市,朝霞市溝沼２－４－１,35.80046,139.58971,9.104114191177898,77,内 循内 消内 神内 リハ 整外 呼内 肝内 内分泌科 乳腺科 糖内
