TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いからし内科クリニック,いなげ内科呼吸器内科医院,いまい医院,おきたまフラワークリニック,きだ内科クリニック,くぼた診療所,こまがた医院,さとうクリニック,さとう小児科医院,さゆりクリニック,しおいクリニック,はぎの内科医院,まつはし内科胃腸科クリニック,トータルヘルスクリニック,三上医院,三友堂リハビリテーションセンター,三友堂病院,三須小児科内科医院,中山胃腸科内科医院,中條医院,佐藤病院,公立置賜南陽病院,公立置賜川西診療所,公立置賜総合病院,公立置賜長井病院,公立高畠病院,内科島津医院,医療法人 さの医院,医療法人 安日クリニック,医療法人かすかわ醫院,医療法人中村循環器科医院,医療法人古川医院,医療法人杏山会吉川記念病院,医療法人消化器内科遠藤一平医院,医療法人石橋医院,医療法人社団きじまキッズクリニック,医療法人社団仁陽会仁陽堂外田医院,医療法人社団仁鷹会新野医院,医療法人社団小林医院,医療法人社団有朋会池田内科医院,医療法人社団根際会もり医院,医療法人社団梅津医院,医療法人社団聰明会 みゆき整形外科クリニック,医療法人社団鈴木内科医院,南陽東置賜休日診療所,南陽矢吹クリニック,外田医院,多田医院,大塚医院,大森医院,大辻外科胃腸科医院,平井医院,後藤医院,成島園診療所,斎藤内科循環器科クリニック,本町クリニック,松下クリニック,板垣医院,柄沢医院,横沢医院,田中クリニック,白鷹町立病院,相田医院,石井ファミリークリニック,社会福祉法人山形県社会福祉事業団希望が丘診療所,笹井内科クリニック,米沢こころの病院,米沢市平日夜間・休日診療所,西山医院,赤湯駅前クリニック,金子医院,長井西置賜休日診療所,阿達医院,飯豊町国民健康保険診療所,黄木脳神経クリニック,齋藤内科クリニック,齋藤医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
06209004002,長井市,四ツ谷二丁目,長井市,四ツ谷二丁目,長井市四ツ谷二丁目,山形県,長井市,四ツ谷,二丁目,長井市四ツ谷二丁目,6209.0,4002.0,4.0,235.0,9.0,8.0,11.0,12.0,8.0,9.0,12.0,10.0,9.0,20.0,18.0,14.0,16.0,18.0,20.0,14.0,12.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0368102860184,38.096416706989764,17.84112291429645,443.0,長井市四ツ谷二丁目,長井市四ツ谷二丁目,code_in_car30
06209024001,長井市,小出金井神,長井市,小出金井神,長井市小出金井神,山形県,長井市,小出,金井神,長井市小出金井神,6209.0,24001.0,4.0,221.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,8.0,6.0,9.0,18.0,30.0,57.0,57.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,7.0,6.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,140.04838342426967,38.10808737911725,17.854925340082993,479.0,長井市小出金井神,長井市小出金井神,code_in_car30
06382018000,川西町,大字上奥田,川西町,大字上奥田,川西町大字上奥田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,39.0,124.0,0.0,21.0,0.0,0.0,0.0,172.0,94.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,140.0129993503897,37.9407809729104,17.92682550194194,1284.0,川西町大字上奥田,川西町上奥田,code_in_car30
06209008000,長井市,神明町,長井市,神明町,長井市神明町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,352.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,134.0,33.0,0.0,0.0,0.0,0.0,140.04106772637758,38.10228181288955,17.93602695600408,1510.0,長井市神明町,長井市神明町,code_in_car30
06209012000,長井市,東町,長井市,東町,長井市東町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,275.0,65.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,137.0,41.0,0.0,0.0,0.0,425.0,0.0,37.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,140.04431777654312,38.105532083842775,17.941862588625746,2009.0,長井市東町,長井市東町,code_in_car30
06403001004,飯豊町,大字椿字諏訪,飯豊町,大字椿字諏訪,飯豊町大字椿字諏訪,山形県,飯豊町,大字椿,字諏訪,飯豊町大字椿字諏訪,6403.0,1004.0,4.0,53.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,1.0,6.0,2.0,5.0,4.0,2.0,4.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,140.00299850192357,38.04261844834493,17.99152804965101,291.0,飯豊町大字椿字諏訪,飯豊町椿字諏訪,code_in_car30
06209029004,長井市,森前山,長井市,森前山,長井市森前山,山形県,長井市,森,前山,長井市森前山,6209.0,29004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06671988961023,38.12447713751792,18.0084771497453,0.0,長井市森前山,長井市森前山,code_in_car30
06209041004,長井市,時庭波化,長井市,時庭波化,長井市時庭波化,山形県,長井市,時庭,波化,長井市時庭波化,6209.0,41004.0,4.0,82.0,4.0,2.0,2.0,1.0,5.0,1.0,4.0,5.0,2.0,1.0,4.0,10.0,10.0,9.0,5.0,4.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,140.01838464685318,38.07548275710407,18.011639727273906,453.0,長井市時庭波化,長井市時庭波化,code_in_car30
06403001003,飯豊町,大字椿字下椿,飯豊町,大字椿字下椿,飯豊町大字椿字下椿,山形県,飯豊町,大字椿,字下椿,飯豊町大字椿字下椿,6403.0,1003.0,4.0,87.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,0.0,6.0,5.0,3.0,10.0,4.0,13.0,9.0,3.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,140.00475792359853,38.048590275336956,18.019319876772737,376.0,飯豊町大字椿字下椿,飯豊町椿字下椿,code_in_car30
06209005000,長井市,台町,長井市,台町,長井市台町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45.0,0.0,136.0,0.0,0.0,0.0,0.0,250.0,54.0,73.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,272.0,0.0,0.0,549.0,0.0,90.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,40.0,0.0,40.0,0.0,0.0,140.03340007587843,38.09545182577348,18.022306730577235,3465.0,長井市台町,長井市台町,code_in_car30
06209035009,長井市,九野本川窪,長井市,九野本川窪,長井市九野本川窪,山形県,長井市,九野本,川窪,長井市九野本川窪,6209.0,35009.0,4.0,161.0,6.0,2.0,4.0,8.0,5.0,6.0,8.0,10.0,3.0,10.0,13.0,7.0,15.0,8.0,17.0,12.0,13.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,140.02320314146263,38.0830454460621,18.03800557157537,558.0,長井市九野本川窪,長井市九野本川窪,code_in_car30
06403003004,飯豊町,大字黒沢字叶内,飯豊町,大字黒沢字叶内,飯豊町大字黒沢字叶内,山形県,飯豊町,大字黒沢,字叶内,飯豊町大字黒沢字叶内,6403.0,3004.0,4.0,46.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,3.0,7.0,9.0,6.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0096482234721,38.06078631813793,18.049645384370034,0.0,飯豊町大字黒沢字叶内,飯豊町黒沢字叶内,code_in_car30
06209004001,長井市,四ツ谷一丁目,長井市,四ツ谷一丁目,長井市四ツ谷一丁目,山形県,長井市,四ツ谷,一丁目,長井市四ツ谷一丁目,6209.0,4001.0,4.0,383.0,13.0,12.0,17.0,18.0,14.0,16.0,14.0,16.0,22.0,20.0,22.0,32.0,29.0,27.0,39.0,22.0,27.0,16.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,61.0,54.0,55.0,0.0,0.0,0.0,42.0,0.0,0.0,356.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,56.0,0.0,0.0,0.0,140.0359152501729,38.09949283690825,18.10620963607187,1376.0,長井市四ツ谷一丁目,長井市四ツ谷一丁目,code_in_car30
06209009000,長井市,片田町,長井市,片田町,長井市片田町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,140.04013806631124,38.10403415277185,18.120721326287573,1249.0,長井市片田町,長井市片田町,code_in_car30
06209007000,長井市,あら町,長井市,あら町,長井市あら町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,87.0,0.0,73.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,140.03803467665253,38.101970243698794,18.12421457176585,986.0,長井市あら町,長井市あら町,code_in_car30
06209035010,長井市,九野本大屋敷,長井市,九野本大屋敷,長井市九野本大屋敷,山形県,長井市,九野本,大屋敷,長井市九野本大屋敷,6209.0,35010.0,4.0,258.0,25.0,21.0,16.0,12.0,8.0,24.0,22.0,25.0,17.0,12.0,10.0,10.0,11.0,19.0,6.0,9.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.02769780524216,38.0906211723555,18.137979813776536,320.0,長井市九野本大屋敷,長井市九野本大屋敷,code_in_car30
06403003007,飯豊町,大字黒沢字吉長,飯豊町,大字黒沢字吉長,飯豊町大字黒沢字吉長,山形県,飯豊町,大字黒沢,字吉長,飯豊町大字黒沢字吉長,6403.0,3007.0,4.0,40.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,6.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0043138317982,38.05531454164766,18.282387746327487,58.0,飯豊町大字黒沢字吉長,飯豊町黒沢字吉長,code_in_car30
06403005001,飯豊町,大字松原字松原下,飯豊町,大字松原字松原下,飯豊町大字松原字松原下,山形県,飯豊町,大字松原,字松原下,飯豊町大字松原字松原下,6403.0,5001.0,4.0,107.0,2.0,4.0,9.0,4.0,1.0,1.0,2.0,7.0,9.0,4.0,5.0,12.0,10.0,11.0,8.0,7.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.99591350197662,38.02916469608067,18.293318734703423,400.0,飯豊町大字松原字松原下,飯豊町松原字松原下,code_in_car30
06209011000,長井市,ままの上,長井市,ままの上,長井市ままの上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,254.0,0.0,0.0,0.0,0.0,0.0,46.0,62.0,379.0,0.0,0.0,0.0,232.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,105.0,0.0,0.0,0.0,0.0,140.04081721361644,38.10732671985421,18.305064694895325,1862.0,長井市ままの上,長井市ままの上,code_in_car30
06209035011,長井市,九野本舘野,長井市,九野本舘野,長井市九野本舘野,山形県,長井市,九野本,舘野,長井市九野本舘野,6209.0,35011.0,4.0,112.0,2.0,4.0,7.0,12.0,6.0,0.0,0.0,3.0,10.0,14.0,9.0,6.0,2.0,1.0,11.0,13.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.02926523161636,38.095444441896404,18.31954372363278,133.0,長井市九野本舘野,長井市九野本舘野,code_in_car30
06209010002,長井市,本町二丁目,長井市,本町二丁目,長井市本町二丁目,山形県,長井市,本町,二丁目,長井市本町二丁目,6209.0,10002.0,4.0,388.0,16.0,17.0,19.0,14.0,9.0,19.0,24.0,19.0,29.0,36.0,20.0,16.0,18.0,31.0,24.0,21.0,25.0,16.0,8.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,24.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,199.0,0.0,34.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,154.0,0.0,0.0,140.0363335925748,38.10364938211249,18.356134758833196,1341.0,長井市本町二丁目,長井市本町二丁目,code_in_car30
06403001005,飯豊町,大字椿字辻,飯豊町,大字椿字辻,飯豊町大字椿字辻,山形県,飯豊町,大字椿,字辻,飯豊町大字椿字辻,6403.0,1005.0,4.0,78.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,5.0,6.0,1.0,3.0,4.0,12.0,9.0,6.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,139.99706141549413,38.037740901116756,18.372896858077297,244.0,飯豊町大字椿字辻,飯豊町椿字辻,code_in_car30
