TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あおぞらクリニック,いがらし胃腸科内科クリニック,おだわら泌尿器科・内科クリニック,こまつクリニック,さかわ内科クリニック,さくら醫院,しみず扇町クリニック,なでしこクリニックあたみ,ひまわりメンタルクリニック,クリニック山田,一般財団法人生活保健協会 湯河原中央温泉病院,一般財団法人長寿会 長寿園診療所,久保クリニック,五十子内科医院,仁天堂医院,医療法人 同愛会 小澤病院,医療法人 小林病院,医療法人 武井内科医院,医療法人 社団 山口医院,医療法人 高見澤クリニック,医療法人尽誠会 山近記念総合病院,医療法人山田クリニック,医療法人社団 川_内科医院,医療法人社団 帰陽会 丹羽病院,医療法人社団 福井内科消化器科クリニック,医療法人社団 雨宮内科医院,医療法人社団ちとせ会 熱海ちとせ病院,医療法人社団伊豆七海会 熱海 海の見える病院,医療法人社団伊豆七海会 熱海所記念病院,医療法人社団慈生会 ライフケア診療所,医療法人社団栄友会 熱海ゆずクリニック,医療法人社団湘星会 小田原腎内科クリニック,医療法人社団綾和会 間中病院,医療法人財団報徳会 西湘病院,医療法人邦友会 湯河原循環器クリニック,古藤内科小児科クリニック,国際医療福祉大学熱海病院,土屋医院,城山クリニック,多田医院,太陽の門,安井医院,安間医院,小島クリニック,小澤医院,小田原レディスクリニック,小田原医院,小田原市休日夜間急患診療所,小田原市国民健康保険片浦診療所,小田原市立病院,小田原甲状腺クリニック,小田原銀座クリニック,山近記念クリニック,川邊小児科内科医院,循環器中町クリニック,扇町しらさぎ内科クリニック,朝倉医院,本多記念青野クリニック,杏林堂クリニック,梅園ヘルスケアクリニック,森本内科医院,河西クリニック,浜辺の診療所,清水内科クリニック,湘南こいじクリニック,湘南大磯二宮クリニック,湯河原ゆうゆうの里診療所,湯河原クリニック,湯河原ホームクリニック,湯河原胃腸病院,漢和クリニック,特定医療法人社団研精会 箱根リハビリテーション病院附属ゆい小田原クリニック,独立行政法人国立病院機構 箱根病院,独立行政法人地域医療機能推進機構 湯河原病院,真鶴町国民健康保険診療所,窪倉医院,菊地医院,西川内科医院,西湘診療所,訪問診療めじろクリニック,谷口外科医院,霜島内科医院,鴨宮さとう内科クリニック,鴨宮クリニック,YKいわさきクリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
14206005001,小田原市,中町一丁目,小田原市,中町一丁目,小田原市中町一丁目,神奈川県,小田原市,中町,一丁目,小田原市中町一丁目,14206.0,5001.0,4.0,1035.0,19.0,17.0,27.0,45.0,37.0,44.0,41.0,50.0,46.0,64.0,61.0,73.0,70.0,82.0,116.0,105.0,57.0,32.0,15.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,7.0,11.0,12.0,7.0,4.0,2.0,1.0,0.0,69.0,0.0,0.0,616.0,0.0,0.0,0.0,213.0,0.0,185.0,0.0,0.0,0.0,223.0,0.0,0.0,1069.0,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,199.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,585.0,0.0,710.0,0.0,502.0,207.0,75.0,0.0,0.0,0.0,0.0,251.0,0.0,339.0,0.0,0.0,130.0,56.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,251.0,0.0,0.0,353.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.16171142835188,35.2602933180931,11.697048286828046,7835.0,小田原市中町一丁目,小田原市中町一丁目,code_in_car30
14206026001,小田原市,東町一丁目,小田原市,東町一丁目,小田原市東町一丁目,神奈川県,小田原市,東町,一丁目,小田原市東町一丁目,14206.0,26001.0,4.0,1669.0,34.0,52.0,67.0,78.0,60.0,89.0,92.0,84.0,94.0,126.0,122.0,96.0,118.0,129.0,134.0,102.0,81.0,57.0,22.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,7.0,10.0,13.0,11.0,10.0,7.0,2.0,0.0,0.0,97.0,0.0,0.0,105.0,0.0,291.0,0.0,0.0,0.0,45.0,38.0,0.0,38.0,289.0,0.0,179.0,766.0,0.0,51.0,0.0,453.0,280.0,0.0,0.0,314.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,33.0,0.0,0.0,0.0,280.0,0.0,860.0,62.0,970.0,657.0,0.0,457.0,0.0,0.0,77.0,184.0,0.0,105.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,129.0,539.0,0.0,139.1708539260921,35.2584581157306,11.70418274249401,8345.0,小田原市東町一丁目,小田原市東町一丁目,code_in_car30
14206021002,小田原市,寿町二丁目,小田原市,寿町二丁目,小田原市寿町二丁目,神奈川県,小田原市,寿町,二丁目,小田原市寿町二丁目,14206.0,21002.0,4.0,608.0,29.0,37.0,38.0,32.0,27.0,31.0,43.0,40.0,38.0,68.0,41.0,31.0,32.0,33.0,30.0,22.0,18.0,5.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,63.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,51.0,0.0,555.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,139.16585317414118,35.261394366618404,11.90105536068472,2294.0,小田原市寿町二丁目,小田原市寿町二丁目,code_in_car30
14206026003,小田原市,東町三丁目,小田原市,東町三丁目,小田原市東町三丁目,神奈川県,小田原市,東町,三丁目,小田原市東町三丁目,14206.0,26003.0,4.0,1225.0,50.0,49.0,59.0,60.0,59.0,41.0,55.0,72.0,70.0,100.0,109.0,84.0,70.0,84.0,91.0,73.0,42.0,33.0,10.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,7.0,9.0,8.0,5.0,4.0,1.0,0.0,0.0,68.0,0.0,0.0,29.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,310.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,38.0,0.0,356.0,0.0,200.0,151.0,0.0,150.0,35.0,0.0,91.0,346.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,139.17408695525341,35.259975052215346,11.951111072214669,2334.0,小田原市東町三丁目,小田原市東町三丁目,code_in_car30
14206035001,小田原市,扇町一丁目,小田原市,扇町一丁目,小田原市扇町一丁目,神奈川県,小田原市,扇町,一丁目,小田原市扇町一丁目,14206.0,35001.0,4.0,2976.0,85.0,104.0,102.0,142.0,196.0,148.0,139.0,179.0,181.0,259.0,276.0,219.0,176.0,155.0,173.0,143.0,91.0,85.0,36.0,12.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,6.0,6.0,10.0,12.0,13.0,11.0,13.0,16.0,16.0,11.0,10.0,4.0,1.0,0.0,157.0,0.0,0.0,45.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,849.0,0.0,0.0,0.0,771.0,0.0,69.0,0.0,343.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,127.0,0.0,0.0,232.0,0.0,287.0,0.0,74.0,0.0,158.0,168.0,0.0,0.0,111.0,308.0,0.0,1799.0,0.0,673.0,136.0,0.0,0.0,170.0,0.0,42.0,0.0,0.0,872.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,1113.0,0.0,81.0,0.0,417.0,367.0,0.0,0.0,0.0,0.0,0.0,93.0,164.0,0.0,139.15766070013916,35.26385563778368,12.014731085706085,11576.0,小田原市扇町一丁目,小田原市扇町一丁目,code_in_car30
14206021003,小田原市,寿町三丁目,小田原市,寿町三丁目,小田原市寿町三丁目,神奈川県,小田原市,寿町,三丁目,小田原市寿町三丁目,14206.0,21003.0,4.0,896.0,28.0,27.0,26.0,44.0,46.0,37.0,34.0,44.0,59.0,75.0,63.0,66.0,69.0,56.0,73.0,57.0,31.0,12.0,9.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,7.0,6.0,4.0,1.0,1.0,0.0,0.0,48.0,0.0,0.0,27.0,0.0,30.0,0.0,32.0,0.0,0.0,54.0,0.0,0.0,83.0,0.0,0.0,386.0,28.0,0.0,0.0,111.0,0.0,0.0,0.0,223.0,26.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,588.0,0.0,195.0,30.0,0.0,0.0,33.0,0.0,98.0,89.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,128.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,84.0,0.0,139.1678396787048,35.262206811339155,12.032899963656012,2974.0,小田原市寿町三丁目,小田原市寿町三丁目,code_in_car30
14206060002,小田原市,久野,小田原市,久野,小田原市久野,神奈川県,小田原市,久野,,小田原市久野,14206.0,60002.0,4.0,3370.0,81.0,119.0,178.0,163.0,133.0,108.0,119.0,136.0,231.0,253.0,263.0,229.0,215.0,259.0,290.0,254.0,145.0,105.0,62.0,19.0,2.0,3.0,6.0,7.0,4.0,3.0,3.0,4.0,5.0,8.0,10.0,12.0,13.0,14.0,21.0,27.0,28.0,17.0,12.0,6.0,2.0,0.0,205.0,40.0,63.0,0.0,43.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,706.0,0.0,0.0,0.0,466.0,176.0,0.0,0.0,1282.0,92.0,231.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,34.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,265.0,41.0,0.0,207.0,35.0,307.0,0.0,4753.0,38.0,244.0,605.0,0.0,115.0,214.0,0.0,92.0,117.0,0.0,778.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,84.0,918.0,0.0,0.0,34.0,46.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,238.0,84.0,0.0,139.09828768310976,35.26165664154962,12.04409081941832,15591.0,小田原市久野,小田原市久野,code_in_car30
14206045000,小田原市,池上,小田原市,池上,小田原市池上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1546820488203,35.2650693706742,12.103767578989943,0.0,小田原市池上,小田原市池上,code_in_car30
14206026004,小田原市,東町四丁目,小田原市,東町四丁目,小田原市東町四丁目,神奈川県,小田原市,東町,四丁目,小田原市東町四丁目,14206.0,26004.0,4.0,458.0,22.0,19.0,12.0,16.0,14.0,14.0,27.0,35.0,26.0,35.0,21.0,22.0,41.0,33.0,45.0,28.0,18.0,16.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,26.0,0.0,0.0,54.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,55.0,54.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,259.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,65.0,67.0,0.0,139.18011525644854,35.25978367408154,12.10703979068156,2296.0,小田原市東町四丁目,小田原市東町四丁目,code_in_car30
14206060003,小田原市,久野,小田原市,久野,小田原市久野,神奈川県,小田原市,久野,,小田原市久野,14206.0,60003.0,4.0,2292.0,50.0,59.0,77.0,74.0,86.0,101.0,80.0,105.0,128.0,156.0,143.0,135.0,157.0,202.0,217.0,167.0,114.0,91.0,72.0,22.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,6.0,8.0,10.0,16.0,20.0,19.0,14.0,10.0,7.0,2.0,0.0,144.0,30.0,0.0,104.0,0.0,33.0,0.0,165.0,0.0,115.0,31.0,0.0,0.0,199.0,0.0,0.0,1319.0,35.0,57.0,0.0,597.0,28.0,0.0,0.0,1250.0,0.0,44.0,0.0,0.0,0.0,0.0,35.0,890.0,0.0,81.0,34.0,37.0,220.0,0.0,805.0,0.0,0.0,0.0,110.0,0.0,280.0,227.0,63.0,70.0,0.0,5437.0,34.0,87.0,234.0,0.0,180.0,463.0,0.0,29.0,206.0,0.0,680.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,1016.0,119.0,129.0,27.0,207.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,33.0,0.0,139.14703009643978,35.26661425578899,12.18933459317699,16364.0,小田原市久野,小田原市久野,code_in_car30
14206021004,小田原市,寿町四丁目,小田原市,寿町四丁目,小田原市寿町四丁目,神奈川県,小田原市,寿町,四丁目,小田原市寿町四丁目,14206.0,21004.0,4.0,1086.0,37.0,43.0,61.0,47.0,30.0,47.0,59.0,72.0,70.0,81.0,93.0,58.0,56.0,71.0,55.0,69.0,52.0,49.0,18.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,6.0,5.0,8.0,6.0,6.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,240.0,0.0,0.0,0.0,202.0,83.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,116.0,136.0,0.0,166.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,139.1697731449898,35.26355638137352,12.223022103143986,4198.0,小田原市寿町四丁目,小田原市寿町四丁目,code_in_car30
14206021001,小田原市,寿町一丁目,小田原市,寿町一丁目,小田原市寿町一丁目,神奈川県,小田原市,寿町,一丁目,小田原市寿町一丁目,14206.0,21001.0,4.0,840.0,32.0,28.0,38.0,33.0,37.0,40.0,49.0,38.0,59.0,66.0,64.0,52.0,62.0,41.0,54.0,55.0,41.0,26.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,6.0,5.0,3.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,34.0,29.0,0.0,0.0,696.0,86.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,34.0,206.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,139.16461252114283,35.26462515471638,12.224486834177446,2069.0,小田原市寿町一丁目,小田原市寿町一丁目,code_in_car30
14206026005,小田原市,東町五丁目,小田原市,東町五丁目,小田原市東町五丁目,神奈川県,小田原市,東町,五丁目,小田原市東町五丁目,14206.0,26005.0,4.0,933.0,36.0,43.0,35.0,42.0,42.0,44.0,38.0,47.0,62.0,85.0,85.0,55.0,55.0,42.0,63.0,40.0,35.0,42.0,17.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,6.0,4.0,4.0,5.0,2.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,185.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,82.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,33.0,37.0,0.0,246.0,0.0,154.0,169.0,0.0,121.0,0.0,0.0,221.0,185.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,74.0,0.0,139.17722574021548,35.26256339868123,12.312722467148259,2258.0,小田原市東町五丁目,小田原市東町五丁目,code_in_car30
14206035002,小田原市,扇町二丁目,小田原市,扇町二丁目,小田原市扇町二丁目,神奈川県,小田原市,扇町,二丁目,小田原市扇町二丁目,14206.0,35002.0,4.0,1390.0,37.0,53.0,51.0,58.0,53.0,67.0,70.0,94.0,72.0,104.0,97.0,100.0,95.0,99.0,86.0,86.0,79.0,37.0,27.0,8.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,6.0,8.0,8.0,10.0,9.0,4.0,3.0,1.0,0.0,81.0,0.0,0.0,49.0,0.0,112.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,658.0,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,110.0,0.0,122.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,761.0,0.0,595.0,0.0,104.0,204.0,0.0,0.0,57.0,0.0,56.0,109.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,49.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,139.16179824903952,35.267361442039594,12.467928617373648,6651.0,小田原市扇町二丁目,小田原市扇町二丁目,code_in_car30
14206046000,小田原市,井細田,小田原市,井細田,小田原市井細田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.154295399748,35.269042258616516,12.535546485586304,0.0,小田原市井細田,小田原市井細田,code_in_car30
14206021005,小田原市,寿町五丁目,小田原市,寿町五丁目,小田原市寿町五丁目,神奈川県,小田原市,寿町,五丁目,小田原市寿町五丁目,14206.0,21005.0,4.0,946.0,40.0,35.0,43.0,45.0,48.0,49.0,51.0,48.0,64.0,76.0,75.0,75.0,46.0,60.0,56.0,54.0,31.0,17.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,6.0,4.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,121.0,0.0,44.0,0.0,40.0,368.0,0.0,0.0,146.0,0.0,0.0,237.0,0.0,39.0,0.0,789.0,95.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,42.0,121.0,0.0,113.0,183.0,0.0,0.0,153.0,0.0,33.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,128.0,0.0,139.17185285803143,35.26659511400849,12.598937642671572,3802.0,小田原市寿町五丁目,小田原市寿町五丁目,code_in_car30
14206035003,小田原市,扇町三丁目,小田原市,扇町三丁目,小田原市扇町三丁目,神奈川県,小田原市,扇町,三丁目,小田原市扇町三丁目,14206.0,35003.0,4.0,1215.0,65.0,55.0,55.0,43.0,63.0,89.0,93.0,94.0,81.0,91.0,85.0,89.0,59.0,52.0,74.0,34.0,35.0,22.0,11.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,7.0,4.0,4.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,75.0,0.0,0.0,0.0,1278.0,104.0,0.0,0.0,178.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,908.0,0.0,40.0,240.0,0.0,0.0,145.0,0.0,0.0,87.0,0.0,123.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,63.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,139.15665021738823,35.270134475358894,12.687864768326692,5999.0,小田原市扇町三丁目,小田原市扇町三丁目,code_in_car30
14206047000,小田原市,多古,小田原市,多古,小田原市多古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,480.0,56.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,56.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15419192205303,35.270578333094065,12.703286388568456,2375.0,小田原市多古,小田原市多古,code_in_car30
14206111001,小田原市,西酒匂一丁目,小田原市,西酒匂一丁目,小田原市西酒匂一丁目,神奈川県,小田原市,西酒匂,一丁目,小田原市西酒匂一丁目,14206.0,111001.0,4.0,534.0,12.0,6.0,12.0,23.0,24.0,29.0,26.0,17.0,36.0,38.0,50.0,46.0,38.0,37.0,49.0,33.0,24.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,31.0,34.0,36.0,0.0,0.0,195.0,0.0,29.0,0.0,0.0,33.0,0.0,0.0,120.0,0.0,0.0,286.0,0.0,0.0,0.0,450.0,71.0,32.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,656.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,171.0,327.0,0.0,79.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,505.0,0.0,139.18143910093792,35.265539053222874,12.74993888815098,4284.0,小田原市西酒匂一丁目,小田原市西酒匂一丁目,code_in_car30
